"","Source","Study","ControlSite","ControlID","Group","SpeciesCode","SpeciesName","Continent","Country","Longitude","Latitude","LocationUncertainty","StudyYear","YearsInStudy","InfraN","ControlN","InfraD","ControlD","InfraAbundance_original","ControlAbundance_original","AbundanceUnit","InfraSD_original","ControlSD_original","SDEstimate","InfraA","ControlA","InfraSD","ControlSD","MaxDist","Dist","MinDist","MaxCDist","CDist","MinCDist","Habitat","InfraType","StudyQualityA","StudyQualityB","Note","ID","InfraSD_imputed","ControlSD_imputed","logRR_uncorrected","logRR","VAR_uncorrected","VAR","logD","logD2","InfraTypeOriginal","HabitatOriginal","Order","Genus","Family","Diet","BM","logBM"
"4063","Chen et al. 2019B","85","85","85m104","Mammals","m104","Niviventer fulvescens","Asia","China",110.48,31.32,50000,"2013-2014",2,2,2,1,1,0,0,"Individuals",NA,NA,NA,0.25,0.25,0.3536,0.3536,NA,200,NA,NA,3000,3000,"Closed","Paved road",1,1,NA,"S4063",0.3536,0.3536,0,0,2.00052736,3.00105478952714,2.30102999566398,5.29473904094538,"Paved road","Deciduous forest","Rodentia","Niviventer","Muridae",0,82.55,1.91671707759881
"4065","Chen et al. 2019B","85","85","85m105","Mammals","m105","Rattus nitidus","Asia","China",110.48,31.32,50000,"2013-2014",2,2,2,1,1,0,0,"Individuals",NA,NA,NA,0.25,0.25,0.3536,0.3536,NA,10,NA,NA,3000,3000,"Closed","Paved road",1,1,NA,"S4065",0.3536,0.3536,0,0,2.00052736,3.00105478952714,1,1,"Paved road","Deciduous forest","Rodentia","Rattus","Muridae",0,133.5,2.12548126570059
"4066","Chen et al. 2019B","85","85","85m105","Mammals","m105","Rattus nitidus","Asia","China",110.48,31.32,50000,"2013-2014",2,2,2,1,1,0,0,"Individuals",NA,NA,NA,0.25,0.25,0.3536,0.3536,NA,100,NA,NA,3000,3000,"Closed","Paved road",1,1,NA,"S4066",0.3536,0.3536,0,0,2.00052736,3.00105478952714,2,4,"Paved road","Deciduous forest","Rodentia","Rattus","Muridae",0,133.5,2.12548126570059
"4067","Chen et al. 2019B","85","85","85m105","Mammals","m105","Rattus nitidus","Asia","China",110.48,31.32,50000,"2013-2014",2,2,2,1,1,0.5,0,"Individuals",0.7071,NA,NA,0.5,0.25,0.7071,0.3536,NA,200,NA,NA,3000,3000,"Closed","Paved road",1,1,NA,"S4067",0.7071,0.3536,0.693147180559945,0.693005750559945,2.0002445,3.00048903494751,2.30102999566398,5.29473904094538,"Paved road","Deciduous forest","Rodentia","Rattus","Muridae",0,133.5,2.12548126570059
"4069","Chen et al. 2019B","85","85","85m106","Mammals","m106","Typhlomys cinereus","Asia","China",110.48,31.32,50000,"2013-2014",2,2,2,1,1,0.5,0,"Individuals",0.7071,NA,NA,0.5,0.25,0.7071,0.3536,NA,10,NA,NA,3000,3000,"Closed","Paved road",1,1,NA,"S4069",0.7071,0.3536,0.693147180559945,0.693005750559945,2.0002445,3.00048903494751,1,1,"Paved road","Deciduous forest","Rodentia","Typhlomys","Platacanthomyidae",0,31.2,1.49415459401844
"4070","Chen et al. 2019B","85","85","85m106","Mammals","m106","Typhlomys cinereus","Asia","China",110.48,31.32,50000,"2013-2014",2,2,2,1,1,0.5,0,"Individuals",0.7071,NA,NA,0.5,0.25,0.7071,0.3536,NA,100,NA,NA,3000,3000,"Closed","Paved road",1,1,NA,"S4070",0.7071,0.3536,0.693147180559945,0.693005750559945,2.0002445,3.00048903494751,2,4,"Paved road","Deciduous forest","Rodentia","Typhlomys","Platacanthomyidae",0,31.2,1.49415459401844
"4071","Chen et al. 2019B","85","85","85m106","Mammals","m106","Typhlomys cinereus","Asia","China",110.48,31.32,50000,"2013-2014",2,2,2,1,1,0.5,0,"Individuals",0.7071,NA,NA,0.5,0.25,0.7071,0.3536,NA,200,NA,NA,3000,3000,"Closed","Paved road",1,1,NA,"S4071",0.7071,0.3536,0.693147180559945,0.693005750559945,2.0002445,3.00048903494751,2.30102999566398,5.29473904094538,"Paved road","Deciduous forest","Rodentia","Typhlomys","Platacanthomyidae",0,31.2,1.49415459401844
"4073","Pattison et al. 2020","87","87","87m13","Mammals","m13","Ursus arctos horribilis","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,5.5,0,"Mean weighted abundance",20.2049,0,"From SE",5.5,0.0635,20.2049,0.2376,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4073",20.2049,0.2376,4.46146346532192,4.44342453905992,1.96400221620758,2.92865379538533,0,0,"Seismic line","Boreal forest","Carnivora","Ursus","Ursidae",10,180520.42,5.25652633528169
"4075","Pattison et al. 2020","87","87","87m107","Mammals","m107","Felis concolor","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,25.9,3.3,"Mean weighted abundance",47.1449,3.7417,"From SE",25.9,3.3,47.1449,3.7417,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4075",47.1449,3.7417,2.06032050023306,2.13274040787986,0.328498727664059,0.360721224206857,0,0,"Seismic line","Boreal forest","Carnivora","Puma","Felidae",100,51600.04,4.71265003828947
"4077","Pattison et al. 2020","87","87","87m19","Mammals","m19","Canis lupus","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,78.1,4,"Mean weighted abundance",106.6372,7.1091,"From SE",78.1,4,106.6372,7.1091,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4077",106.6372,7.1091,2.97169569572575,2.92546683333615,0.358786050310084,0.393105015502199,0,0,"Seismic line","Boreal forest","Carnivora","Canis","Canidae",100,32183.33,4.50763097841445
"4079","Pattison et al. 2020","87","87","87m10","Mammals","m10","Canis latrans","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,259.6,15.9,"Mean weighted abundance",283.2435,16.8375,"From SE",259.6,15.9,283.2435,16.8375,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4079",283.2435,16.8375,2.79282287560375,2.79528884679065,0.165132096216042,0.171955329530113,0,0,"Seismic line","Boreal forest","Carnivora","Canis","Canidae",100,13406.33,4.1273099054512
"4081","Pattison et al. 2020","87","87","87m109","Mammals","m109","Lynx canadensis","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,11.1,4.2,"Mean weighted abundance",21.3274,5.6125,"From SE",11.1,4.2,21.3274,5.6125,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4081",21.3274,5.6125,0.971860583028966,1.03993223834994,0.391246616845383,0.43414884590176,0,0,"Seismic line","Boreal forest","Carnivora","Lynx","Felidae",100,9373.25,3.97189020052915
"4083","Pattison et al. 2020","87","87","87m9","Mammals","m9","Lynx rufus","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,0.1,0.2,"Mean weighted abundance",0.3742,0.3742,"From SE",0.1,0.2,0.3742,0.3742,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4083",0.3742,0.3742,-0.693147180559945,-0.318078501988517,1.25022892857143,1.78167353567596,0,0,"Seismic line","Boreal forest","Carnivora","Lynx","Felidae",100,8904.1,3.9495900288204
"4085","Pattison et al. 2020","87","87","87m110","Mammals","m110","Pekania pennanti","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,0.8,0.6,"Mean weighted abundance",2.245,0.7483,"From SE",0.8,0.6,2.245,0.7483,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4085",2.245,0.7483,0.287682072451781,0.513382585596622,0.67360455406746,0.837981049516411,0,0,"Seismic line","Boreal forest","Carnivora","Martes","Mustelidae",100,4000,3.60205999132796
"4087","Pattison et al. 2020","87","87","87m16","Mammals","m16","Vulpes vulpes","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,1.4,0.7,"Mean weighted abundance",3.3675,1.1225,"From SE",1.4,0.7,3.3675,1.1225,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4087",3.3675,1.1225,0.693147180559945,0.80794366835149,0.596941736516035,0.699204829324004,0,0,"Seismic line","Boreal forest","Carnivora","Vulpes","Canidae",70,5476.17,3.73847692173294
"4089","Pattison et al. 2020","87","87","87m14","Mammals","m14","Martes americana","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,40.9,70.9,"Mean weighted abundance",36.6682,57.6215,"From SE",40.9,70.9,36.6682,57.6215,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4089",36.6682,57.6215,-0.550140370489326,-0.54502374145364,0.104591232391638,0.107352243757628,0,0,"Seismic line","Boreal forest","Carnivora","Martes","Mustelidae",70,1250,3.09691001300806
"4091","Pattison et al. 2020","87","87","87m115","Mammals","m115","Mustela erminea, M. nivalis, M.frenata","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,17,8.6,"Mean weighted abundance",29.1849,10.8508,"From SE",17,8.6,29.1849,10.8508,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4091",29.1849,10.8508,0.681451140796754,0.729855467667439,0.324228611710929,0.352852638733732,0,0,"Seismic line","Boreal forest","Carnivora","Mustela","Mustelidae",97,123.42,2.09138554207837
"4093","Pattison et al. 2020","87","87","87m116","Mammals","m116","Odocoileus hemionus, O. virginianus","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,324.5,283.7,"Mean weighted abundance",190.0762,141.8088,"From SE",324.5,283.7,190.0762,141.8088,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4093",190.0762,141.8088,0.134368194329339,0.1376985314202,0.0423542166477186,0.0428137777098179,0,0,"Seismic line","Boreal forest","Cetartiodactyla","Odocoileus","Cervidae",0,54860.6,4.73926055309104
"4095","Pattison et al. 2020","87","87","87m112","Mammals","m112","Lepus americanus","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,177.3,318.8,"Mean weighted abundance",230.4861,475.5647,"From SE",177.3,318.8,230.4861,475.5647,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4095",230.4861,475.5647,-0.586720733835898,-0.605839540590083,0.279658014834441,0.29957569492143,0,0,"Seismic line","Boreal forest","Lagomorpha","Lepus","Leporidae",0,1710.02,3.23300118983007
"4097","Pattison et al. 2020","87","87","87m30","Mammals","m30","Tamiasciurus hudsonicus","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,325.9,549.4,"Mean weighted abundance",204.2945,561.6228,"From SE",325.9,549.4,204.2945,561.6228,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4097",204.2945,561.6228,-0.522236187817658,-0.545523095014899,0.102710476849423,0.105890117409895,0,0,"Seismic line","Boreal forest","Rodentia","Tamiasciurus","Sciuridae",30,201.17,2.30356321591725
"4099","Pattison et al. 2020","87","87","87m21","Mammals","m21","Peromyscus maniculatus","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,32,22.9,"Mean weighted abundance",44.8999,13.0958,"From SE",32,22.9,44.8999,13.0958,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4099",44.8999,13.0958,0.334598992239533,0.393231736808711,0.163984653162145,0.174145193516037,0,0,"Seismic line","Boreal forest","Rodentia","Peromyscus","Cricetidae",10,21.28,1.32797162362301
"4101","Pattison et al. 2020","87","87","87m114","Mammals","m114","Sorex cinereus, S. monticolus , S. arcticus, S. hoyi","North-America","Canada",-114.95,51.52,75000,"2010-2013",3,14,14,9,9,24.1,30.2,"Mean weighted abundance",23.1983,24.3208,"From SE",24.1,30.2,23.1983,24.3208,NA,1,NA,NA,99999,NA,"Closed","Non-traffic",1,1,NA,"S4101",23.1983,24.3208,-0.225630083884215,-0.215700710797952,0.112508396977313,0.115771524274801,0,0,"Seismic line","Boreal forest","Eulipotyphla","Sorex","Soricidae",30,5.16,0.712649701627211
"4103","Goldingay and Whelan 1997","130a","130a","130am117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,30,30,2.52,10.89,"individuals/transect",1.68,7.3,"From SE",2.52,10.89,1.68,7.3,NA,30,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4103",1.68,7.3,-1.46358603542154,-1.46419990430488,0.223449959988903,0.23593280797867,1.47712125471966,2.18188720114459,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4104","Goldingay and Whelan 1997","130a","130a","130am117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,30,30,9.24,10.89,"individuals/transect",1.7,7.3,"From SE",9.24,10.89,1.7,7.3,NA,30,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4104",1.7,7.3,-0.164303051291276,-0.216241272229488,0.12080125587916,0.127147070528882,1.47712125471966,2.18188720114459,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4105","Goldingay and Whelan 1997","130a","130a","130am117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,30,30,11.62,10.89,"individuals/transect",5.9,7.3,"From SE",11.62,10.89,5.9,7.3,NA,50,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4105",5.9,7.3,0.0648828144788959,0.0409390470323657,0.176790162862524,0.185177157283297,1.69897000433602,2.88649907563353,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4106","Goldingay and Whelan 1997","130a","130a","130am117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,30,30,8.53,10.89,"individuals/transect",2.06,7.3,"From SE",8.53,10.89,2.06,7.3,NA,100,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4106",2.06,7.3,-0.244255575441282,-0.293134683240334,0.126919482157479,0.133335788074491,2,4,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4107","Goldingay and Whelan 1997","130a","130a","130am117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,30,30,6.8,10.89,"individuals/transect",4.86,7.3,"From SE",6.8,10.89,4.86,7.3,NA,150,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4107",4.86,7.3,-0.470922324762808,-0.463241186917967,0.240039973445266,0.254503770536759,2.17609125905568,4.73537316773854,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4108","Goldingay and Whelan 1997","130a","130a","130am117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,30,30,5.11,10.89,"individuals/transect",4.4,7.3,"From SE",5.11,10.89,4.4,7.3,NA,200,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4108",4.4,7.3,-0.756645532729256,-0.720137616012136,0.297693531189824,0.321181718800914,2.30102999566398,5.29473904094538,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4109","Goldingay and Whelan 1997","130a","130a","130am117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,30,30,10.9,10.89,"individuals/transect",8.6,7.3,"From SE",10.9,10.89,8.6,7.3,NA,250,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4109",8.6,7.3,0.00091785229022896,0.0225617432288264,0.267965479632779,0.286385312216447,2.39794000867204,5.75011628519005,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4111","Goldingay and Whelan 1997","130b","130b","130bm117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.633333,-34.95,1000,"1995",1,4,4,47,47,5.56,7.06,"individuals/transect",1.96,6.44,"From SE",5.56,7.06,1.96,6.44,NA,30,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4111",1.96,6.44,-0.23884694324266,-0.327322668189544,0.239085914983568,0.261204387574327,1.47712125471966,2.18188720114459,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4112","Goldingay and Whelan 1997","130b","130b","130bm117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.633333,-34.95,1000,"1995",1,4,4,47,47,3.46,7.06,"individuals/transect",1.02,6.44,"From SE",3.46,7.06,1.02,6.44,NA,50,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4112",1.02,6.44,-0.713176462435518,-0.806322594058808,0.229745101630756,0.251617006397971,1.69897000433602,2.88649907563353,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4113","Goldingay and Whelan 1997","130b","130b","130bm117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.633333,-34.95,1000,"1995",1,4,4,47,47,4.49,7.06,"individuals/transect",2.7,6.44,"From SE",4.49,7.06,2.7,6.44,NA,100,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4113",2.7,6.44,-0.452592349750988,-0.511401022322845,0.298420019733622,0.32414210674774,2,4,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4114","Goldingay and Whelan 1997","130b","130b","130bm117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.633333,-34.95,1000,"1995",1,4,4,47,47,3.97,7.06,"individuals/transect",3.08,6.44,"From SE",3.97,7.06,3.08,6.44,NA,150,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4114",3.08,6.44,-0.575678956806052,-0.604451477793039,0.358492322903362,0.391449367262471,2.17609125905568,4.73537316773854,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4115","Goldingay and Whelan 1997","130b","130b","130bm117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.633333,-34.95,1000,"1995",1,4,4,47,47,6.03,7.06,"individuals/transect",4.38,6.44,"From SE",6.03,7.06,4.38,6.44,NA,200,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4115",4.38,6.44,-0.157698040766057,-0.195756044147218,0.339921358115013,0.370256402162062,2.30102999566398,5.29473904094538,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4116","Goldingay and Whelan 1997","130b","130b","130bm117","Mammals","m117","Antechinus stuartii","Oceania","Australia",150.633333,-34.95,1000,"1995",1,4,4,47,47,3.13,7.06,"individuals/transect",2.34,6.44,"From SE",3.13,7.06,2.34,6.44,NA,250,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4116",2.34,6.44,-0.813412046953089,-0.847557451621065,0.347746555541384,0.379144380924048,2.39794000867204,5.75011628519005,"Powerline","Eucalypt forest","Dasyuromorphia","Antechinus","Dasyuridae",10,27.5,1.43933269383026
"4118","Goldingay and Whelan 1997","130a","130a","130am40","Mammals","m40","Rattus fuscipes","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,40,40,1.77,10.91,"individuals/transect",3.46,5.12,"From SE",1.77,10.91,3.46,5.12,NA,30,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4118",3.46,5.12,-1.81870025325924,-1.36857340261057,1.01037223633234,1.46819943199503,1.47712125471966,2.18188720114459,"Powerline","Eucalypt forest","Rodentia","Rattus","Muridae",0,133,2.12385164096709
"4119","Goldingay and Whelan 1997","130a","130a","130am40","Mammals","m40","Rattus fuscipes","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,40,40,11.9,10.91,"individuals/transect",10.24,5.12,"From SE",11.9,10.91,10.24,5.12,NA,30,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4119",10.24,5.12,0.0868586002725042,0.151887401652515,0.240176137795025,0.258826027095479,1.47712125471966,2.18188720114459,"Powerline","Eucalypt forest","Rodentia","Rattus","Muridae",0,133,2.12385164096709
"4120","Goldingay and Whelan 1997","130a","130a","130am40","Mammals","m40","Rattus fuscipes","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,40,40,12.6,10.91,"individuals/transect",8.2,5.12,"From SE",12.6,10.91,8.2,5.12,NA,50,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4120",8.2,5.12,0.144017014112453,0.169428927342868,0.160942361495834,0.168063737760828,1.69897000433602,2.88649907563353,"Powerline","Eucalypt forest","Rodentia","Rattus","Muridae",0,133,2.12385164096709
"4121","Goldingay and Whelan 1997","130a","130a","130am40","Mammals","m40","Rattus fuscipes","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,40,40,10.88,10.91,"individuals/transect",3.08,5.12,"From SE",10.88,10.91,3.08,5.12,NA,100,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4121",3.08,5.12,-0.00275355841718281,-0.0202658235556917,0.0750940047579866,0.0768104615759162,2,4,"Powerline","Eucalypt forest","Rodentia","Rattus","Muridae",0,133,2.12385164096709
"4122","Goldingay and Whelan 1997","130a","130a","130am40","Mammals","m40","Rattus fuscipes","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,40,40,6.79,10.91,"individuals/transect",3.08,5.12,"From SE",6.79,10.91,3.08,5.12,NA,150,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4122",3.08,5.12,-0.474228858274375,-0.476038436766891,0.106499378049971,0.109338182005549,2.17609125905568,4.73537316773854,"Powerline","Eucalypt forest","Rodentia","Rattus","Muridae",0,133,2.12385164096709
"4123","Goldingay and Whelan 1997","130a","130a","130am40","Mammals","m40","Rattus fuscipes","Oceania","Australia",150.9,-34.3,1000,"1995",1,4,4,40,40,6.79,10.91,"individuals/transect",9.24,5.12,"From SE",6.79,10.91,9.24,5.12,NA,200,NA,NA,300,NA,"Closed","Powerline",1,0,NA,"S4123",9.24,5.12,-0.474228858274375,-0.270277994637016,0.518020262309722,0.626702465129005,2.30102999566398,5.29473904094538,"Powerline","Eucalypt forest","Rodentia","Rattus","Muridae",0,133,2.12385164096709
